Index,Violation Date,Latitudes,Longitudes,Neighborhood District,Violation Item,Violation Item Description
332,03/01/2006,37.784908580029665,-122.41643827000001,Tenderloin,EXI,1205  fire escape/laddr-no encumburance
334,02/16/2006,37.743202950029634,-122.43626421999998,Noe Valley,SPR,sffc 1001.5.1.3  fire systems certified
336,02/07/2006,37.77251874002965,-122.42495183,Western Addition,999,other violations
337,02/15/2006,37.78539552002967,-122.40688302,Financial District/South Beach,EXI,1212.4  exit sign illuminated
338,02/15/2006,37.78539552002967,-122.40688302,Financial District/South Beach,EXI,1203  exit obstruction
339,03/02/2006,37.78715824002966,-122.41933764000001,Nob Hill,EXT,1001.5.1  extinguishers maintn yrly/after use
340,03/02/2006,37.78715824002966,-122.41933764000001,Nob Hill,SPR,sffc 1001.5.1.3  fire systems certified
341,11/05/2007,37.79771552002967,-122.42826668000001,Marina,999,other violations
343,10/25/2007,37.79023797002966,-122.44227856,Pacific Heights,EXI,1203  exit obstruction - fire escape
344,10/25/2007,37.79023797002966,-122.44227856,Pacific Heights,SPR,sffc 1001.5.1.3  fire systems certified
345,10/25/2007,37.79023797002966,-122.44227856,Pacific Heights,EXI,1205  fire escape/laddr-no encumburance
350,10/25/2007,37.74533765002965,-122.4440546,Noe Valley,999,other violations
355,10/27/2017,37.78556884002967,-122.41160146,Tenderloin,EXT,"extinguisher / halon, fm, wet fixed system service"
356,10/27/2017,37.78556884002967,-122.41160146,Tenderloin,EXT,kitchen hood cleaning
357,02/15/2006,37.78918381002968,-122.43350086,Pacific Heights,EXT,1001.5.1  extinguishers maintn yrly/after use
358,02/15/2006,37.78918381002968,-122.43350086,Pacific Heights,SPR,sffc 1001.5.1.3  fire systems certified
359,06/20/2006,37.78406312002968,-122.43256637999998,Western Addition,EXT,1001.5.1  extinguishers maintn yrly/after use
360,06/20/2006,37.78406312002968,-122.43256637999998,Western Addition,ALR,1001.5.1  fire alarms maintained
361,06/20/2006,37.78406312002968,-122.43256637999998,Western Addition,SPR,sffc 1001.5.1.3  fire systems certified
363,06/20/2006,37.78406312002968,-122.43256637999998,Western Addition,999,other violations
366,03/27/2006,37.80236548002968,-122.44532705000002,Marina,SPR,sffc 1001.5.1.3  fire systems certified
367,03/27/2006,37.80236548002968,-122.44532705000002,Marina,999,other violations
368,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,COM,fire command center features
369,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,DOR,doors / latches
370,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,EXI,exits / storage in pathway
371,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,REC,l-license and fire pump certificate
372,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,REC,test and maintenance documentation
373,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,SPR,sprinkler / obstructions
374,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,STO,"storage / boiler, mechanical & electric rooms"
375,08/16/2017,37.790858030029646,-122.39081401,Financial District/South Beach,STO,storage / elevator equip. rooms
376,09/08/2017,37.790224960029676,-122.4026971,Financial District/South Beach,REC,l-license and fire pump certificate
377,09/08/2017,37.790224960029676,-122.4026971,Financial District/South Beach,SPR,sprinkler / 5-year service
381,03/22/2006,37.755104060029645,-122.42834029,Noe Valley,SPR,sffc 1001.5.1.3  fire systems certified
384,03/21/2006,37.78130617002964,-122.43142154,Western Addition,999,other violations
385,03/16/2006,37.783936140029674,-122.41066024000001,Tenderloin,ALR,1001.5.1  fire alarms maintained
387,03/22/2006,37.75737396002966,-122.43623545000001,Castro/Upper Market,EXI,1203  exit obstruction
388,10/04/2017,37.77633009002966,-122.41821842,Tenderloin,SPR,sprinkler / 5-year service
389,10/25/2017,37.78742225002966,-122.40093193999999,Financial District/South Beach,SPR,sprinkler / 5-year service
392,03/22/2006,37.75737396002966,-122.43623545000001,Castro/Upper Market,EXI,1205  fire escape/laddr-no encumburance
398,03/24/2006,37.75825474002965,-122.42152024999999,Mission,EXI,1203  exit obstruction - fire escape
401,11/01/2017,37.789753560029666,-122.40561454,Financial District/South Beach,EXI,exits/fire escapes
402,11/01/2017,37.789753560029666,-122.40561454,Financial District/South Beach,EXI,exits/fire escapes
403,10/31/2017,37.79422688002966,-122.43009536,Pacific Heights,DOR,doors / blocked open
404,10/31/2017,37.793673400029654,-122.39846351000001,Financial District/South Beach,COM,fire command center features
405,03/24/2006,37.75825474002965,-122.42152024999999,Mission,EXI,1205  fire escape/laddr-no encumburance
406,10/31/2017,37.78973635002967,-122.39935204000001,Financial District/South Beach,EXT,extinguishers / upgrade to ul 300
407,10/31/2017,37.78973635002967,-122.39935204000001,Financial District/South Beach,EXT,kitchen hood cleaning
412,04/11/2006,37.753906600029644,-122.43551208,Noe Valley,EXT,1001.5.1  extinguishers maintn yrly/after use
413,04/11/2006,37.753906600029644,-122.43551208,Noe Valley,EXI,1205  fire escape/laddr-no encumburance
414,04/11/2006,37.78801743002965,-122.44320489,Pacific Heights,EXI,1203  exit obstruction - fire escape
415,04/11/2006,37.78801743002965,-122.44320489,Pacific Heights,EXI,1203  exit obstruction
416,10/31/2017,37.78973635002967,-122.39935204000001,Financial District/South Beach,REC,test and maintenance documentation
417,10/31/2017,37.78973635002967,-122.39935204000001,Financial District/South Beach,SIG,repair exit sign
418,11/01/2017,37.791861730029666,-122.39767400000001,Financial District/South Beach,EXT,extinguisher / obstructed
419,11/01/2017,37.791861730029666,-122.39767400000001,Financial District/South Beach,ILL,illumination / repair emergency lighting
420,11/01/2017,37.791861730029666,-122.39767400000001,Financial District/South Beach,PER,permit / general
421,11/01/2017,37.791861730029666,-122.39767400000001,Financial District/South Beach,REC,test and maintenance documentation
422,11/01/2017,37.791861730029666,-122.39767400000001,Financial District/South Beach,STO,storage / ceiling clearance
423,11/01/2017,37.78473772002966,-122.40914854,Tenderloin,SPR,sprinkler / 5-year service
424,08/01/2016,37.774277600029656,-122.41759061000002,Mission,ALR,alarm system maintained
425,08/01/2016,37.774277600029656,-122.41759061000002,Mission,REC,records / ul certificate
426,09/27/2017,37.77762710002965,-122.39342481,South of Market,EXI,exits/obstructions
427,09/28/2017,37.77762710002965,-122.39342481,South of Market,EXI,exits/obstructions
428,10/10/2017,37.79025167002967,-122.41701782999999,Nob Hill,ALR,alarm system maintained
429,10/31/2017,37.79422688002966,-122.43009536,Pacific Heights,KEY,keys provided per fire marshal
430,10/31/2017,37.79422688002966,-122.43009536,Pacific Heights,REC,l-license and fire pump certificate
431,04/11/2006,37.78801743002965,-122.44320489,Pacific Heights,EXT,1001.5.1  extinguishers maintn yrly/after use
432,04/11/2006,37.78801743002965,-122.44320489,Pacific Heights,SPR,sffc 1001.5.1.3  fire systems certified
433,04/07/2006,37.759672600029674,-122.43452565000001,Castro/Upper Market,EXI,1203  exit obstruction - fire escape
434,04/07/2006,37.759672600029674,-122.43452565000001,Castro/Upper Market,EXI,1203  exit obstruction
435,10/26/2017,37.799228830029676,-122.43144672000001,Marina,ALR,alarm system maintained
436,10/27/2017,37.75372877002963,-122.40490815000001,Mission,REC,test and maintenance documentation
437,10/24/2017,37.79135184002968,-122.39311043000001,Financial District/South Beach,STO,storage / ceiling clearance
438,05/01/2006,37.78866476002967,-122.44021920000002,Pacific Heights,EXI,1212.4  exit sign illuminated
439,05/01/2006,37.78866476002967,-122.44021920000002,Pacific Heights,EXI,1203  exit obstruction - fire escape
440,05/01/2006,37.78866476002967,-122.44021920000002,Pacific Heights,999,other violations
444,04/06/2006,37.74764846002963,-122.41944853,Bernal Heights,EXI,1212.4  exit sign illuminated
445,04/06/2006,37.74764846002963,-122.41944853,Bernal Heights,EXT,1001.5.1  extinguishers maintn yrly/after use
446,04/06/2006,37.74764846002963,-122.41944853,Bernal Heights,SPR,sffc 1001.5.1.3  fire systems certified
447,03/27/2008,37.74414661002963,-122.40967127,Bernal Heights,999,other violations
448,03/28/2008,37.76838253002965,-122.41116926999999,Mission,PER,105.8  operating without fd permit
449,03/28/2008,37.76838253002965,-122.41116926999999,Mission,999,other violations
450,03/31/2008,37.79575641002967,-122.42569317,Pacific Heights,999,other violations
451,10/26/2017,37.78287560002966,-122.4080699,South of Market,STD,standpipes / obstructions
452,10/02/2008,37.784530310029666,-122.40471619999998,South of Market,SPR,sprinkler / install additional heads
453,01/10/2017,37.78413125002966,-122.40877124,Tenderloin,DOR,doors / blocked open
454,01/10/2017,37.78413125002966,-122.40877124,Tenderloin,REC,records / sffd binder for review for 5 years
455,01/10/2017,37.78413125002966,-122.40877124,Tenderloin,SPR,sprinkler / install additional heads
456,01/10/2017,37.78413125002966,-122.40877124,Tenderloin,SFC,2013 san francisco fire code
457,11/03/2017,37.780790620029656,-122.43151399999999,Western Addition,EXT,extinguisher / service required
458,11/03/2017,37.77972403002966,-122.43294789000001,Western Addition,ALR,alarm system maintained
460,11/05/2017,37.797267630029665,-122.40984624,Chinatown,EXT,extinguisher / service required
462,04/06/2006,37.74764846002963,-122.41944853,Bernal Heights,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
463,04/28/2006,37.784800730029666,-122.41754671,Tenderloin,SPR,sffc 1001.5.1.3  fire systems certified
464,04/28/2006,37.784800730029666,-122.41754671,Tenderloin,EXI,1205  fire escape/laddr-no encumburance
468,04/07/2006,37.759647120029626,-122.42487919,Mission,EXI,1203  exit obstruction
469,04/07/2006,37.759647120029626,-122.42487919,Mission,EXT,1001.5.1  extinguishers maintn yrly/after use
471,10/12/2017,37.80091274002968,-122.41909742999998,Russian Hill,EXI,exits/fire escapes
472,10/12/2017,37.80091274002968,-122.41909742999998,Russian Hill,REC,records / sffd binder for review for 5 years
473,11/02/2017,37.791643520029666,-122.40598497,Financial District/South Beach,ALR,alarm system maintained
474,11/02/2017,37.783091650029675,-122.41696786000001,Tenderloin,REC,records / ul certificate
475,11/01/2017,37.79323624002967,-122.40080764,Financial District/South Beach,DOR,doors / latches
476,11/01/2017,37.79323624002967,-122.40080764,Financial District/South Beach,ILL,illumination / additional exit sign
477,11/01/2017,37.79323624002967,-122.40080764,Financial District/South Beach,PEN,fire resistance/construction
478,04/07/2006,37.759647120029626,-122.42487919,Mission,EXI,1205  fire escape/laddr-no encumburance
480,04/07/2006,37.759647120029626,-122.42487919,Mission,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
486,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,DOR,doors / blocked open
487,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,DOR,doors shall be distinguishable
488,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,ELE,electrical / extension cords
489,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,ELE,electrical / hazards
490,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,EXI,exits / storage in pathway
491,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,PEN,"penetrations/corridor walls, ceilings"
492,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,REC,records / flame retardant proof
493,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,SPR,sprinkler / obstructions
494,11/02/2017,37.790065820029675,-122.39994381999999,Financial District/South Beach,STO,storage / ceiling clearance
495,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,EXI,exits/fire escapes
496,11/02/2017,37.78709779002966,-122.41253775000001,Tenderloin,DOR,doors / latches
497,11/02/2017,37.78709779002966,-122.41253775000001,Tenderloin,ILL,illumination / repair emergency lighting
498,04/11/2006,37.75118012002966,-122.44544246,Twin Peaks,SPR,sffc 1001.5.1.3  fire systems certified
499,04/11/2006,37.75118012002966,-122.44544246,Twin Peaks,STD,1001.5.1.2/app. iii-c  standpipe & spklr-5 yr svc
502,04/28/2006,37.75109927002965,-122.41360974,Mission,SPR,sffc 1001.5.1.3  fire systems certified
503,08/03/2007,37.75850254002964,-122.41747764,Mission,ALR,1001.5.1  fire alarms maintained
504,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,EXT,extinguisher / service required
505,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,KEY,keys provided per fire marshal
506,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,REC,records / sffd binder for review for 5 years
507,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,SIG,signs / evacuation plans
508,04/27/2006,37.77336392002966,-122.44835189,Inner Richmond,EXT,1001.5.1  extinguishers maintn yrly/after use
510,04/19/2006,37.75141706002963,-122.43612913000001,Noe Valley,EXT,1001.5.1  extinguishers maintn yrly/after use
512,08/27/2009,37.79340674002967,-122.39980935,Financial District/South Beach,PER,permit / general
513,08/27/2009,37.765454600029635,-122.3865753,Potrero Hill,EXT,extinguisher / service required
514,08/31/2009,37.75259898002964,-122.44227381,Noe Valley,ALR,alarm system / system maintained
515,09/01/2009,37.79642778002967,-122.39988300000002,Financial District/South Beach,DOR,doors / latches
516,09/01/2009,37.79642778002967,-122.39988300000002,Financial District/South Beach,DOR,doors / trash and linen chutes
517,09/01/2009,37.79656252002966,-122.39882582,Financial District/South Beach,ALR,alarm system / system maintained
518,09/01/2009,37.79656252002966,-122.39882582,Financial District/South Beach,SPR,sprinkler / obstructions
519,09/09/2009,37.76149954002966,-122.41058133,Mission,EXT,extinguishers / upgrade to ul 300
520,09/09/2009,37.76149954002966,-122.41058133,Mission,PER,permit / general
521,09/09/2009,37.79295425002965,-122.41138389,Nob Hill,ALR,alarm system / system maintained
522,09/09/2009,37.79295425002965,-122.41138389,Nob Hill,PER,permit / general
523,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,STO,storage / no combustibles allowed
524,10/29/2015,37.80091274002968,-122.41909742999998,Russian Hill,SFC,2016 san francisco fire code
525,04/06/2017,37.778399000029665,-122.390709,South of Market,EXI,exits / storage in pathway
526,04/06/2017,37.778399000029665,-122.390709,South of Market,SFC,2016 san francisco fire code
527,09/27/2017,37.788703310029675,-122.41796273,Nob Hill,REC,test and maintenance documentation
528,10/12/2017,37.80091274002968,-122.41909742999998,Russian Hill,SFC,2016 san francisco fire code
529,10/30/2017,37.78040530002968,-122.41990487,Tenderloin,ALR,alarm system maintained
530,10/30/2017,37.78040530002968,-122.41990487,Tenderloin,REC,records / ul certificate
